name,lat,lon,bench-closest,bench-near,restaurant-closest,restaurant-near,bicycle_parking-closest,bicycle_parking-near,fast_food-closest,fast_food-near,waste_basket-closest,waste_basket-near,cafe-closest,cafe-near,post_box-closest,post_box-near,toilets-closest,toilets-near,bank-closest,bank-near,drinking_water-closest,drinking_water-near,pharmacy-closest,pharmacy-near,parking-closest,parking-near,parking_entrance-closest,parking_entrance-near,dentist-closest,dentist-near,fuel-closest,fuel-near,bicycle_rental-closest,bicycle_rental-near,pub-closest,pub-near,post_office-closest,post_office-near,bar-closest,bar-near,recycling-closest,recycling-near,vending_machine-closest,vending_machine-near,car_sharing-closest,car_sharing-near,clinic-closest,clinic-near,place_of_worship-closest,place_of_worship-near,atm-closest,atm-near,waste_disposal-closest,waste_disposal-near,ice_cream-closest,ice_cream-near,library-closest,library-near,charging_station-closest,charging_station-near,fountain-closest,fountain-near,theatre-closest,theatre-near,car_rental-closest,car_rental-near,score
The Met Hotel,49.2045375,-122.90593999999999,0.21926331886428602,5,0.027362808435118,8,0.577823762777855,0,0.015834638240092,4,0.41148474137338703,1,0.21518721422334802,4,0.153986308947527,6,0.128496514443841,1,0.4275433576969939,1,0.122876123876929,4,0.6343469346079921,0,0.077861938582027,2,0.075514846268705,8,1.01399337097381,0,1.4560482542609599,0,12.974102694548302,0,0.6646366194931751,0,0.63446756871772,0,0.01275837171205,3,2.19400075599361,0,0.49775473181100205,1,0.6016236908255489,0,0.460582478080323,1,0.65348698215949,0,1.26166870712094,0,3.5268577043023197,0,0.9093523045402099,0,3.4173486302809604,0,0.45795293893001104,1,1.74707064351794,0,5.86693529779301,0,4.6752442851369205,0,3.9
Sandman Suites Surrey-Guildford,49.1950162,-122.8015925,0.275554639639914,2,0.015246199179886002,2,0.5852727731980739,0,0.557183718243557,0,0.865408320290261,0,0.5432568676259579,0,0.379388164731082,2,0.38378575283786104,1,0.240472233559409,1,0.6225071229099101,0,0.6095913949101961,0,0.065475179995445,4,0.34725022851502696,2,0.571872916568833,0,0.6545003125381751,0,20.3720372730935,0,0.847499807845443,0,0.764157353061749,0,0.587784130125477,0,1.06381175819164,0,1.9448070409704599,0,7.21742259883242,0,0.48841678307852904,1,1.05687461798524,0,0.58352961797167,0,0.577454938149435,0,1.03884033504053,0,3.5941222716939505,0,3.45249856053518,0,0.6980124215976711,0,4.63973357681535,0,3.17907162741911,0,4.0
Embarc Vancouver,49.2805081,-123.1254041,0.129822420856101,84,0.04909992855042599,79,0.014201231732677,128,0.037400650748902003,52,0.07621161630930401,57,0.013166784583198,39,0.08913128816393599,25,0.167348805440975,4,0.042563490840207004,2,0.16516677530759802,5,0.17295453872654198,6,0.43942842485825107,1,0.074194485953097,11,0.061278177093527994,4,1.06940854614728,0,0.046704924888362996,12,0.038722332412239,11,0.360379708855924,2,0.20990943525943498,10,0.531121257462898,0,0.301299943471076,5,0.094333202654384,15,0.339142087301842,4,0.373616003365516,2,0.21754765938693804,3,1.3416996398790602,0,0.481359883981541,1,1.3749424408330801,0,0.252822414497388,1,0.05731262664133099,4,0.317941175319896,2,0.324566827245857,4,4.6
Riviera Hotel on Robson,49.288450299999994,-123.13029109999998,0.181495918588331,22,0.033759942748572996,55,0.097375835478767,9,0.15963905998362302,11,0.059539942201394004,14,0.07480758955415501,19,0.03830523052421,27,0.5633915377492801,0,0.33506208719844105,4,0.37544286502430896,5,0.405896863676055,2,0.672238543412496,0,0.18127398835773004,1,0.754559358579917,0,1.10757464453531,0,0.129909954193089,9,0.228782268064962,2,0.21821399615431,3,0.12108729749122901,1,1.2775640054975,0,1.2223981270772402,0,0.112814561959098,12,0.293868144259376,1,0.12479505679153,1,0.210757005802157,1,1.93148356004958,0,0.24432338898274802,2,0.508847863060862,0,0.377219231114566,1,0.394108447822313,1,0.304905732635866,1,0.8756940699211809,0,3.6
GEC Granville Suites,49.2761106,-123.1283679,0.179323260875963,52,0.015584515975102,61,0.058280527495969,76,0.10474300495647401,31,0.129021130948386,24,0.056359423238603,29,0.036393502219907004,21,0.307922345284553,3,0.29662213630492895,2,0.268744766331015,4,0.080008578876091,4,0.49169235404269607,1,0.087222377849402,6,0.176465411206428,4,0.7164515436153309,0,0.15517781879538198,8,0.046939608327258,6,0.11200124058982801,2,0.050699974059789,10,0.311024005579432,1,0.456119210200055,2,0.20753874365919397,17,0.08752977483997501,3,0.278945365310508,1,0.6728430302544629,0,1.61896204623003,0,0.38149016135145397,1,1.6205186808196002,0,0.696720086908292,0,0.29877119466276003,2,0.7077365343717601,0,0.094825381122295,3,3.9
Skwachàys Lodge,49.2809751,-123.1061432,0.040778647101222004,43,0.09539022559310499,57,0.10597654486932598,53,0.046033269522629996,32,0.11189006643168599,19,0.065897557777439,35,0.12396230269590199,10,0.13164490239478302,3,0.159915954408225,5,0.300846028217992,1,0.147272971644972,6,0.08666144337353,5,0.083273472864285,3,0.18065121792740602,3,1.74917222259626,0,0.125852016238743,8,0.08887014199673599,14,0.19679922958681603,2,0.099571477355686,11,0.8722457826201411,0,0.909325935138514,0,0.267535758850199,5,0.10689106444041399,2,0.191626847100029,1,0.17447847779719,2,0.109601622285679,1,0.28285155221368297,2,0.445241856287471,1,0.507870766944329,0,0.533940700934271,0,0.07446262750729599,2,0.7250328753259351,0,4.5
Holiday Inn Vancouver-Centre (Broadway),49.263521399999995,-123.1204398,0.021010400496354,54,0.027881632590115002,30,0.137928259240379,15,0.078388401256809,11,0.140961009302986,2,0.050083871991476,17,0.040631050275762005,11,0.9325737298710771,0,0.14873385722930302,6,0.443404903604077,1,0.138761619416975,3,1.08254867427858,0,0.5268603748111911,0,0.574209545221204,0,1.10905829443072,0,0.188069296189242,8,0.383073163264058,1,0.32441354387950105,2,1.0834734354756999,0,1.06676437105739,0,1.1264360819208201,0,0.465159145180534,9,0.038225753864384,3,1.5128352679597699,0,0.589850141514617,0,2.09107158858875,0,0.30604053102192497,1,1.2408732758018701,0,0.500959573925463,0,0.43202075635495296,2,0.5383843235482529,0,1.50542915092155,0,4.1
Patricia Hotel,49.2814701,-123.0951511,0.29560660430561303,2,0.19259383988190196,33,0.47468218877271995,1,0.354847776754386,1,0.29090780597853494,1,0.17772100271171695,13,0.18674681288837697,4,0.159496116141573,4,0.32769244211002196,5,0.737483986570135,0,0.26866220947029396,4,0.5013980165266221,0,0.841252568471193,0,0.866447400456121,0,1.88012584313478,0,0.19376964054530701,8,0.012879505398378,4,0.318659045818211,1,0.215779383500425,4,1.67122191779578,0,0.9868073767870921,0,0.35739614211988896,1,0.861376279528178,0,0.182661018646377,3,0.900081318062141,0,0.041561238349345,1,0.275123514555123,1,0.355189074577444,2,1.28948071737943,0,1.3308383588677901,0,0.21098391143664003,2,0.9206543774647391,0,2.8
Rosellen Suites at Stanley Park,49.2921694,-123.1413713,0.080285496050565,149,0.22220020184424502,31,0.196317784059008,8,0.347553496654349,7,0.183406659156489,3,0.349349711154381,13,0.067140643899844,7,0.359325934525597,2,0.345771257642083,6,0.25498203682623005,9,0.389175066375628,1,1.52786295712306,0,1.08493623722466,0,1.22778778074731,0,1.69786276292539,0,0.055618693788947994,6,0.567536985473682,0,0.39014156020090507,1,0.40985357256705895,1,2.1523785551403303,0,1.9040263913786102,0,0.066295744013022,5,1.18693412980187,0,0.7790397741542969,0,0.695651552860781,0,2.8350559013285204,0,0.439876192949462,1,0.39495688901595294,1,1.1449932714636202,0,0.43992417140329704,1,0.820134068462109,0,1.76465571127044,0,4.2
Ponderosa Studios,49.2639841,-123.2557215,0.019601077447379,57,0.060964537819872,3,0.091292944665681,29,0.202508434327144,2,0.078574396336257,6,0.20787654414941698,8,0.176409619312904,4,0.287109805245649,2,0.7324385597060621,0,1.83052586542215,0,0.94855248042893,0,0.14383052968422902,1,0.9299694811589229,0,1.80249239446466,0,3.79380284741579,0,0.622581612528912,0,0.495359429500099,1,0.40628164599581396,1,8.49360534853777,0,0.098362127565075,2,0.49085910658693,1,0.795815741955106,0,1.86697510108203,0,3.2186420150956296,0,0.251213184717162,1,0.196569575432762,2,0.6990689843120269,0,0.563085358947456,0,2.48283500506315,0,0.579510690412655,0,0.535526312196951,0,8.208815825574929,0,4.1
Gage Apartments at UBC,49.269597,-123.2496812,0.128031944528665,24,0.40251051333417603,4,0.021442502211161,13,0.24415041029344298,5,0.15226250415468803,5,0.25929686231883803,6,0.177412183538381,3,0.711569791302588,0,0.4764734249316121,1,1.93134106108807,0,0.5818569766467171,0,0.5982406280835171,0,1.2698788840854,0,1.95086284850992,0,3.4214201174587298,0,0.9729130510120692,0,0.337688131531348,2,1.03021472636315,0,8.04630445635561,0,0.3747579033607029,1,1.198210858385,0,0.568256752917366,0,2.05611200477624,0,2.80454594709229,0,0.512438385990852,0,0.75586992304317,0,0.40008225381328294,1,0.928687324180842,0,2.30987870093055,0,0.558962340474576,0,0.264479976091558,1,7.73901904638355,0,4.2
Lonsdale Quay Hotel,49.3102749,-123.08192120000001,0.059196236449484005,60,0.031792880131470004,26,0.02361177191031,2,0.04252088990579,4,1.7956834327409,0,0.06899210714671901,13,0.073019025044219,5,1.57071025927022,0,0.245173584074375,1,0.337496241534182,1,0.20205824066383202,1,1.12516312366296,0,3.36515471372675,0,0.42668311743218496,2,1.22920636503526,0,2.9974275579447403,0,0.374868197020966,1,0.207673991607223,1,0.048722517506700994,2,0.519034184830994,0,4.29315098833585,0,0.41165808000431797,3,3.34408860016591,0,3.03372553820732,0,0.273483852530091,1,3.31064237517818,0,0.23613786462444197,2,3.29596031481098,0,0.372770144026493,1,1.3538346375493797,0,3.24119040945496,0,3.3892766898117404,0,4.0
Brookside Inn Boutique Hotel,49.0457836,-122.40809899999999,3.1269632177274502,0,2.30848044755205,0,2.45770119611881,0,2.02486304841872,0,2.5607461916067202,0,2.50400079978988,0,0.30584370265507,1,2.55508191627037,0,2.4505889251542996,0,3.2884488749869902,0,2.62176698268703,0,2.4840096174753596,0,2.6741505129316203,0,2.5809922328260897,0,2.5305860728869303,0,53.2712982039855,0,2.86894289747764,0,2.60807697584182,0,2.02766126496839,0,2.8031447808830396,0,2.7072193160833997,0,38.2530670352854,0,6.39703248750859,0,3.3094404950564904,0,2.6632674003209797,0,2.8001252766999603,0,2.4626692060426296,0,5.84202933603171,0,6.824241809775809,0,2.5034872593088098,0,7.92638327099352,0,2.2665510996364002,0,4.9
Fairmont Pacific Rim,49.2880994,-123.1168836,0.058174510438238,34,0.019634148231163003,35,0.118351009180794,48,0.17301971624648602,21,0.244895953424266,15,0.07754786825902901,41,0.074778187991072,23,0.397293742086312,1,0.122928954143325,14,0.37986439060611404,1,0.322347491311957,2,0.30102556998819,2,0.29107271813244606,2,0.5545504947825379,0,0.7273261159112991,0,0.115341482012087,7,0.189132536999531,5,0.25926988008372603,2,0.369169516047154,4,0.887632378114409,0,0.90755362369026,0,0.20441064726863897,2,0.682566807515558,0,0.9080242423317858,0,0.388909044361253,1,1.1437528269779498,0,0.05740794337406599,1,1.45190551372881,0,0.6932274178191021,0,0.364051990935428,2,0.8815072050792009,0,0.060606986796787,2,4.6
Fairmont Waterfront,49.2872705,-123.1136348,0.063935800787754,36,0.062784504693987,32,0.047304210469557996,52,0.054887515443485996,30,0.057708120912071004,25,0.053093871840057004,49,0.053223859557257,22,0.5097568402438329,0,0.19625923694724304,11,0.547137465748205,0,0.281546478763109,2,0.355893302607473,2,0.06528957846540799,2,0.507450964267414,0,0.8789812580351909,0,0.052169737040983,6,0.09452393764294699,8,0.28031408699802196,2,0.287898376656769,4,0.854844520766113,0,0.8886563250329301,0,0.28487775624359696,3,0.772348621288828,0,0.84209759000167,0,0.521480387030416,0,0.931725238677912,0,0.196848239453307,1,1.20609631441424,0,0.567895351993004,0,0.515136378986488,0,0.7357578553642191,0,0.056873104494619006,2,4.5
Pan Pacific Vancouver,49.2878972,-123.1130483,0.057175254769524994,34,0.09392996509614998,25,0.10548398337271199,42,0.110636247016715,23,0.139178418182329,21,0.029711205924858996,40,0.0305876119372,16,0.591365026489563,0,0.255091065773157,8,0.6122094474677879,0,0.361534192414441,1,0.43357652116056705,1,0.029362292734106,2,0.5885827699130319,0,0.833362743373972,0,0.078982669558331,6,0.16768232096326097,8,0.3604042263497221,2,0.36616052481962097,2,0.935544179785317,0,0.96964512036963,0,0.32440246013373,2,0.804128504829869,0,0.920498461842728,0,0.602734282244491,0,0.9715965719764159,0,0.229546487878728,1,1.2138893128854298,0,0.63513271412507,0,0.580859659532425,0,0.802072491690311,0,0.031794024327457995,2,4.4
Holiday Inn & Suites North Vancouver,49.31286179999999,-123.02663659999999,1.70576348363373,0,0.73069133472885,0,0.56976529816723,0,0.9165586591441709,0,0.366847177253973,4,0.907929706848679,0,0.613875681609858,0,1.6828638952566002,0,0.929039402027859,0,0.6826005098431199,0,1.1764985709224298,0,0.5703950106285961,0,3.6768460632596804,0,3.64877858121207,0,0.960251939516899,0,4.259146442883259,0,0.045947504748884004,1,0.868113877933657,0,0.618628552680699,0,0.515017862106524,0,5.3460146509883,0,3.58925884241274,0,5.372301560632111,0,5.2411577772143705,0,3.7999751066367597,0,5.23749561030074,0,2.9305119001048796,0,2.7570940012104903,0,3.1880746519182996,0,3.47924867756113,0,0.58634946192579,0,6.789704348427921,0,4.3
Steveston Hotel,49.125336600000004,-123.1859397,0.4613829177154671,7,0.043261057619852,19,0.465490279432661,1,0.14851464299237602,5,0.14454384533767198,2,0.086986453858229,7,0.220950734063382,2,0.46430198357769703,1,0.21937959550219,2,0.031052027527384,3,0.25152348774098104,3,0.43745809598673,1,5.61698295694801,0,2.15681566585639,0,3.93504092011491,0,8.68108550653443,0,0.034349790174901,3,0.22357405794001,2,0.263356070110292,1,7.63313492314008,0,0.28160195735426297,1,5.63628851782238,0,0.209178783828228,1,0.245824626340619,1,6.208792741560121,0,15.7653338840923,0,5.0080463283203,0,0.5500319342565799,0,5.494988312041401,0,6.413892581227231,0,8.59038009916201,0,7.5692378449799405,0,4.0
Le Soleil Hotel and Suites,49.285221299999996,-123.1181515,0.11494642516884901,43,0.008804744673477,65,0.045652273979105,79,0.06923735953315599,50,0.111427780606284,47,0.037601945191338,68,0.082200748232393,36,0.204496611662472,3,0.089740337673194,19,0.216825431748369,4,0.20150828466201504,5,0.05033699752200901,5,0.46420472866059703,2,0.26168744061356397,2,1.0405766851065101,0,0.14205069326099898,11,0.026012199455724,6,0.129340881127485,4,0.159017931855382,5,0.5632025866179,0,0.576357163945998,0,0.373406896626821,8,0.667429544099737,0,0.599286928691791,0,0.26461116018992303,4,0.992346149419668,0,0.322083063760915,3,1.39526816511741,0,0.508357602218979,0,0.167034739282954,2,0.574838365930071,0,0.323287694417011,4,4.4
Rosedale on Robson,49.2783489,-123.11622290000001,0.153517702804478,44,0.034320665059247,57,0.08124056722744,78,0.041147360924905,34,0.061425114488397006,26,0.039644829377907996,31,0.08393719313074499,20,0.249560441562034,2,0.280626516836355,7,0.44286677399716995,2,0.060060842866756,4,0.090661990185713,4,0.19253969786667802,5,0.287478357258716,5,1.6220773304220302,0,0.14577680648968,13,0.17100248421899603,8,0.057613766168198,3,0.273028732096134,6,0.24285294503482896,1,0.24766562953443802,5,0.13042704211538303,20,0.3800699972673421,3,0.177944155146853,1,0.190452405089401,4,0.703460872845273,0,0.43646194549497297,1,1.2142461855588602,0,0.253712794102022,3,0.281660363641582,1,0.183407332931024,6,0.340789655522244,1,4.2
Century Plaza Hotel and Spa,49.280788,-123.12704579999999,0.047218915757389006,63,0.10274674878877,82,0.037974624757536005,121,0.110876855554551,58,0.020917800200686,50,0.019624179869503003,41,0.06611036267287,24,0.286959006885826,4,0.150343042860351,2,0.22583829123131802,5,0.19679226266556601,4,0.327693372806536,1,0.054139715529319,11,0.114878313944905,4,0.984883633298668,0,0.10096700051317699,10,0.156264355350718,10,0.3119321155326,2,0.27173078913633997,12,0.601787380850905,0,0.409991935927212,2,0.117866184554837,15,0.275721887031125,4,0.251332770695895,2,0.334852408728151,3,1.46195901799901,0,0.47778872986116105,1,1.28207495899502,0,0.290384826954432,1,0.071839209790893,3,0.438903451297651,2,0.37790487489293106,4,4.0
The Sutton Place Hotel,49.282958,-123.1242765,0.051574436236117994,54,0.04038455579403201,68,0.072620446580848,86,0.059143048012753,38,0.040133793858274,55,0.092245920921609,47,0.095801901536196,27,0.314680189249324,5,0.25868624713266103,10,0.308443045635528,6,0.16243521966042904,5,0.557033484922093,0,0.015860118938281,8,0.34260282513220397,2,1.28994595939263,0,0.08228133430861201,12,0.08257695790285499,10,0.405205701630473,2,0.37902731649857796,7,0.5455617950682029,0,0.479227458626062,2,0.217844466795823,10,0.5428107851063609,0,0.49797147223521204,1,0.08482885330698499,5,1.29792047773358,0,0.20949554079549104,3,1.22393846776276,0,0.034177264902589,1,0.262778758271715,5,0.36927393046496204,2,0.21566862413978397,1,4.3
Radisson Hotel Vancouver Airport,49.1850533,-123.1355396,0.134142099005258,3,0.176657163790371,25,0.145669546302578,1,0.39672378538164005,4,0.8600512538702499,0,0.39585006327989797,8,0.16959380378749098,2,0.19426336011944503,1,0.074086262807068,3,0.793561536182281,0,1.36006575476859,0,0.61630667535512,0,0.099335822589857,3,2.0138723445716296,0,0.14151501317087803,1,1.1166346825576001,0,1.7675832052773797,0,0.206552637948914,1,0.160456617277103,2,0.86121967887838,0,1.48854687968495,0,1.9496534648944301,0,2.03578904464112,0,2.65666310172168,0,1.38563036550993,0,9.081838815456788,0,0.121438093700176,1,2.37966899885426,0,2.5301223412742098,0,1.13498600554949,0,2.07960739910707,0,1.3072770109141498,0,4.0
Hilton Vancouver Metrotown,49.2288848,-123.00436270000002,0.085791475954226,27,0.0039891765559690005,39,0.23316634812940304,6,0.042573196861593,35,0.129747919338231,1,0.038025312348025,20,0.069225870987926,6,0.059394349034389005,3,0.09183071283033001,7,0.6752316970735172,0,0.032508995296749,3,0.185618139598868,3,0.072575612443188,3,0.064427437664672,7,0.196301149234815,1,5.42714423575297,0,0.6718515488912271,0,0.20980282476106196,3,0.021167610846598,15,1.1978955744063402,0,0.313901833386267,3,5.8980273467321505,0,0.024268350140124,5,0.859221430626344,0,0.08803133702915,2,0.30841001333882107,6,0.182134841024178,1,2.2948650718167003,0,1.9536301643395502,0,0.046809414163525,2,1.9989636676006601,0,0.17477178442959804,1,4.2
The Manor Guest House,49.2596016,-123.1122639,0.176492928609738,35,0.22579405381124398,18,0.170290947764367,18,0.315345266685675,7,0.33035717784902,1,0.182487204730478,7,0.26792697029047,8,0.6357114160769971,0,0.398022902441515,4,0.345356699697273,2,0.400563484208878,1,1.3330427787744799,0,0.530070019512579,0,0.46605862181040897,1,0.8398373098268059,0,0.13976187461247,6,0.42650070669883006,2,0.29763758240303495,1,0.616145015458191,0,0.3437972353199,2,0.709161549052699,0,0.139696645454891,13,0.7101251436377379,0,1.80708952974974,0,0.797224708996741,0,2.3152204405706,0,0.511308210841848,0,1.00927006537873,0,0.334632223010503,1,0.7392012322338269,0,0.22684425693292004,1,1.84811343048788,0,2.8
Hotel Belmont Vancouver,49.2789109,-123.12284299999999,0.080477382178089,69,0.052015397564285006,104,0.034690025046975,147,0.043834278563613,56,0.043079901423741004,64,0.03707416309443701,51,0.09222492564544699,29,0.09823587219530802,5,0.22049113448414198,7,0.09693893583036801,4,0.16658010915208898,6,0.546259324393294,0,0.101274677910841,13,0.071937292734512,9,1.1696863475917199,0,0.191984238434214,12,0.021169775360739,13,0.34259449567137207,3,0.021224154595728,13,0.36638581056126096,2,0.04835865517676,5,0.067286591614813,14,0.084406203452997,5,0.251509177490922,2,0.173654820014943,4,1.16318105927606,0,0.43238191225193395,2,1.62850205833529,0,0.372373138144299,2,0.313717337684769,2,0.20043843704877698,3,0.229890025750333,4,3.9
Four Points by Sheraton Surrey,49.1921242,-122.78361770000001,1.01210159242966,0,0.903132566689148,0,1.3615734272604998,0,0.778095921660168,0,0.8387030553521171,0,0.7748279111902528,0,0.42819211883838504,1,1.12293423647603,0,0.788112680033288,0,1.3995396367068702,0,0.734489081593537,0,1.30495704152132,0,1.08773120769262,0,1.2729362612581,0,0.8349019250017671,0,21.7103374833764,0,2.16815650594915,0,0.961586523755693,0,1.4652495924542401,0,2.3918758303364798,0,3.2621408346860497,0,8.48471551240332,0,0.746309643595841,0,2.3881123627397702,0,1.36873442216602,0,1.3000612663964901,0,1.3946538115432199,0,4.11583836831331,0,4.64703364588249,0,1.38598190890634,0,5.34665996939264,0,4.45759616785666,0,4.0
Charming Family Hotel for You by Elevate Rooms,49.1478403,-123.1138983,2.50075367204093,0,1.13003515580684,0,2.28644936304037,0,1.05973556447163,0,2.80477898702614,0,1.0177227296061602,0,0.7543500526225291,0,1.16801876969851,0,1.05414413655139,0,2.6696601297962,0,0.978309712144665,0,2.35253013456618,0,1.54978207833068,0,2.04528310000095,0,1.63198339030415,0,5.35049680269357,0,1.91280175703082,0,1.15773404191212,0,1.18242088193653,0,5.1144700679384005,0,5.64550854554168,0,3.55970400680583,0,1.17482398195354,0,2.59943527405684,0,2.5342988112907996,0,10.257846479315699,0,2.2687879306896,0,2.3348927898917697,0,2.13947931048896,0,2.25187818164795,0,6.445496905600059,0,5.06410978263954,0,4.3
Blu Hotel,49.2781605,-123.1144591,0.17109907560435098,27,0.032859211164352,46,0.054309303478674006,74,0.092985663099334,25,0.044507571304214004,22,0.04309998164342,25,0.082337338479535,16,0.348000491465919,1,0.34176082225924,5,0.47135181983154795,1,0.069615223895274,3,0.064509316343238,5,0.254905473034311,5,0.353208026965069,4,1.7448402160873402,0,0.07554297622574901,11,0.15539459471809197,4,0.072083634574749,2,0.197714721563125,6,0.345095736863904,1,0.359774129799235,3,0.046435007747248,20,0.483212432444748,2,0.24813526900901298,1,0.098080340788909,2,0.589250271202647,0,0.52062513751936,0,1.09672355194433,0,0.34988372163205395,3,0.22632311811825398,1,0.07633273598485901,5,0.3810973206431429,1,4.5
Vickie's Bed & Breakfast,49.1450075,-123.12745220000001,2.47340449584503,0,0.9166897626789549,0,2.0465668206384198,0,0.7335493187403521,0,3.1298756392286005,0,1.03728093648525,0,0.8287915280149971,0,0.746183748163217,0,0.940015830812282,0,2.33621042394701,0,0.932728622296276,0,2.4260684975679703,0,1.5921547402907699,0,2.44729742827115,0,0.7261383719751209,0,5.525284872743209,0,0.9048506999621841,0,1.02693246719588,0,1.20023282581516,0,5.05071968376674,0,4.6300904267494,0,3.19780587089949,0,1.11710333275771,0,3.3277657073776696,0,2.82392926091975,0,11.158692990023502,0,2.8524295427327204,0,2.35008721874101,0,2.01640051597678,0,2.88316487920139,0,6.56842221787858,0,5.44526676176137,0,3.7
Blue Horizon Hotel,49.2864636,-123.12725559999998,0.12828981820208502,45,0.036756955701747,62,0.151118348419258,22,0.068125119542155,11,0.03819169101209201,25,0.0051497588434200004,27,0.044161721264392995,27,0.42218505814230606,1,0.024084962570563997,7,0.15335491047541597,4,0.094181123489913,4,0.489097259120108,1,0.14622627986643802,2,0.694976873725406,0,1.11386741762757,0,0.066128206199922,12,0.027705578774112,1,0.052359481632230004,2,0.202119153449025,1,0.965756325515268,0,0.911723549380271,0,0.039144115239885,13,0.186364301399705,1,0.43137380451911206,1,0.416259938986536,2,1.63480658154661,0,0.038216891074609,3,0.810775702256457,0,0.431011946773217,2,0.16783834210095902,1,0.566375567572051,0,0.5645059598271489,0,4.3
Executive Airport Plaza Hotel Richmond,49.1704466,-123.1451494,0.12277187548853999,24,0.08825962311659599,14,0.5571011374407729,0,0.5413288783150529,0,1.84055927222008,0,0.435364597503498,1,0.09598936104119,4,0.622064855943614,0,0.36307103746881897,2,0.109683515623354,1,0.241460154325929,2,0.388824450313611,5,0.3518878213961861,2,0.9312631443756479,0,1.4900949056454798,0,2.8808798274407703,0,0.02482537021126,1,0.47357424858918895,1,0.7679235665868671,0,2.04115030355689,0,2.8938388873452903,0,0.30259566394225,1,0.8882731153149951,0,3.1355352197007798,0,0.6182845702554829,0,10.4326676584168,0,0.8643099514208341,0,0.7606503376637891,0,1.13254549041544,0,0.6569185823781079,0,3.7400978053005405,0,3.03917469395234,0,3.7
"The Westin Grand, Vancouver",49.2797863,-123.11692859999998,0.038235450656334,36,0.039723986087521,66,0.030370448971081005,105,0.038686525714926,46,0.03238589409817,42,0.056109544877295,43,0.134112692561568,23,0.094707924535231,5,0.18235754142943802,7,0.290871237814315,4,0.191389383759139,5,0.19024645881724697,5,0.274816413111594,6,0.12280071242490699,6,1.6085921012792,0,0.048213176790871,14,0.104639617024806,9,0.19738405120514496,3,0.20255798265528302,9,0.09455088760433801,1,0.121452090152328,5,0.106243915554178,17,0.42136869887512496,3,0.033396848558191,1,0.056119521109353,6,0.727232797141519,0,0.270785990123213,1,1.23560925525619,0,0.356856795412107,3,0.259927481148312,2,0.041066181686786,6,0.19023455024876104,2,4.4
Sheraton Vancouver Wall Centre Hotel,49.2805159,-123.1255733,0.12485506757608099,85,0.056123573264667,79,0.025979909583028,128,0.04767774693226901,55,0.06878729025059799,58,0.017356478951639,36,0.099007058058783,24,0.178252484046566,4,0.04852705377266,2,0.17582377446513903,5,0.175603652260972,6,0.42733940888931604,1,0.064698263474711,11,0.05557562849472099,4,1.05917932885685,0,0.058504232733833,11,0.04808870199594201,11,0.35748188998445707,2,0.21844784733018696,11,0.543214115505175,0,0.310316523511819,4,0.087567117147987,14,0.34817760281935,4,0.3613649920330329,2,0.2296214901911,3,1.35399442470855,0,0.48185750265668,1,1.3670513337810302,0,0.256374180282656,1,0.047114979789480996,4,0.33023853681995097,2,0.326000757461057,4,4.4
Hampton Inn Vancouver Airport,49.192214899999996,-123.12745090000001,0.327907929859351,1,0.166204193112137,5,0.964702867872109,0,0.138695057414427,1,0.8236758530351909,0,0.177540078883969,3,0.43037582067807206,1,0.8130209349859508,0,0.8102015257031759,0,0.4045277895576529,1,1.6883493831826202,0,0.450316210236476,1,0.11002773375424302,1,2.05722466191715,0,0.67792632916574,0,0.372640577386045,1,1.34906259688763,0,0.949087468623731,0,1.1193902177733301,0,1.39454089845997,0,1.4446609857031998,0,2.9362242258466296,0,2.6608880513023503,0,2.18644896051411,0,1.06290517602491,0,8.244313796694941,0,1.0648580874322,0,2.21687157818905,0,2.93890228628269,0,1.04832809883926,0,1.47294042773195,0,0.33051768014056704,1,3.7
Arundel Mansion,49.2023102,-122.91129129999999,0.220970893139588,3,0.067544747375906,27,0.174728638623242,1,0.188807378885566,11,0.4150990614014529,1,0.07233894989260499,7,0.091444457487384,8,0.21706176355351,2,0.107989884065932,4,0.48906432437790903,1,0.18955881940121497,3,0.21655541339167397,2,0.083420154598089,8,0.980361530452797,0,1.3124232228743,0,12.743948575358699,0,0.266667714937216,1,0.18838965279597,2,0.10641311233779902,4,2.06716308963925,0,0.208878749248625,2,0.22508353350906898,3,0.021709642479265,3,0.544282025801228,0,1.2223405444171,0,3.0733028805794502,0,0.45531452952260504,1,2.95797349911024,0,0.512982469686329,0,1.35741756736685,0,5.55322142921322,0,4.79297008187893,0,4.0
Panda Pod Hotel,49.163107600000004,-123.1363364,0.7178649536566909,0,0.006999761062287,15,0.06963096160667599,1,0.166356320635965,1,1.59516006342646,0,0.3697097622476839,1,0.151928122081021,3,0.353836568820777,1,0.066446568395872,3,0.351870657279666,2,0.37128508492037793,1,0.440215010327257,6,0.745290301345381,0,0.447363623368531,3,0.8049174654879521,0,3.52819366144793,0,1.01613986448663,0,0.562404663646677,0,1.07386164638483,0,2.94007560797234,0,3.7787710531654195,0,1.2109067709275099,0,0.42600825145460597,2,2.60595434652315,0,0.871066223581192,0,10.3331782709325,0,1.02624306705439,0,0.3937999434126479,1,0.09790520113771099,1,1.57671069333614,0,4.51568209658707,0,3.54644918518114,0,4.5
